label,text
0," Renee,

Thank you for digging in to the issue of Deferred Phantom Stock Units.  It is clear that the payment will be made in shares.  However, I still don't understand which date will be used to determine the value and calculate how many shares.  The plan document under VII.  Amount of Benefit Payments reads ""The value of the shares, and resulting payment amount will be based on the closing price of Enron Corp. common stock on the January 1 before the date of payment, and such payment shall be made in shares of Enron Corp. common stock.""  Can you help me interpret this statement and work through the numbers on my account.

Thank you,

Phillip Allen"
0, https://www4.rsweb.com/61045/
0," I spoke to Vlady this afternoon regarding the alternative VAR methodologies.  
I think changing to a Riskmetrics historical VAR system is more defendable 
and objective, will provide more consistent results, and will create more 
realistic results.  I understand Vince has a similar opinion.   
John."
0,"Have you checked your credit rating lately? 

TheStreet.com and Privista are pleased to present you with
Credit Insight.  Credit Insight provides you with
instant access to your online credit report, and that's
just the beginning!

-----------------------------------------------------------
Sign up for your FREE 30-day credit report today!
http://www.privista.com/cp/street_jump.jsp?cpc=10
-----------------------------------------------------------

Don't let faulty delinquent credit ratings ruin your
credit history!

Mistakes happen all the time, even when it comes to
your credit report.  Seemingly simple errors may cause you
to be rejected for low-interest credit cards, loans, and even
mortgages.  Did you know that potential employers, insurance
companies and landlords all have access to your credit file?

This is exactly why you need to monitor your credit report, and
now you can do it for FREE by signing up at:
http://www.privista.com/cp/street_jump.jsp?cpc=10

Credit Insight allows you unlimited access to your credit
report, giving you the ability to view, print, and electronically
transmit your entire credit history.  You'll even be able to see
who has been requesting and viewing your credit report in
recent months.

For a limited time, you will also receive a complimentary
membership to our ID Guard service when you sign up for the
FREE 30-day trial to Credit Insight. ID Guard scans your credit
report each week looking for any sign of fraudulent activity.
You will be automatically alerted should anything irregular
be detected!

So what do you have to lose?
***  Sign up for your FREE 30-day trial now!  ***
http://www.privista.com/cp/street_jump.jsp?cpc=10

Credit report not what you're looking for?  TheStreet.com
has thousands of other FREE reports for you to check out.
Click on the link below to view other special offers brought
to you exclusively by TheStreet.com:

http://www.thestreet.com/tilex/pages/specialoffers.html



----------------------------------------------------------
Privista is teamed with Equifax
Secure your credit.  Secure your future.
----------------------------------------------------------

----------------------------------------------------------
Brought to you by TheStreet.com
www.thestreet.com
----------------------------------------------------------

This email has been sent to you by TheStreet.com because
you are a current or former subscriber (either free-trial
or paid) to one of our web sites, http://www.thestreet.com/ or
http://www.realmoney.com/. If you would prefer not to receive
these types of emails from us in the future, please click here:
http://www.thestreet.com/z/unsubscribe.jhtml?Type=M
If you are not a current or former subscriber, and you believe
that you have received this message in error, please forward
this message to members@realmoney.com with ""UNSUBSCRIBE"" as the
subject line, or call our customer service department at
1-800-562-9571.

Please be assured that we respect the privacy of our
subscribers. To view our privacy policy, please
click here: http://www.thestreet.com/tsc/about/privacy.html"
0,"Re: v/x i actually started writing this on thursday.  got distracted and left late 
morning to go to Vail.  Apparently I missed a little craziness.  My point on 
v/x is that forward spreads, months 3/4 and back, don't necessarily trade on 
value, they trade on drawing a forward curve that makes equilibrium between 
hedging and spec demand.  Look at k/m... do you think k cash will average 3 
cents above m.  i don't really see that scenario.  yet that's what it is 
worth because the market says jv is worth $x and to get there k/m=3.  The 
same argument applies to v/x.  i think this summer will be exceptionally 
strong as we try to inject 2 bcf/d more gas than last year.  But cal 2 will 
lag the move.  It's the main thing customers are selling right now because 
every equity analyst and even Pira are telling their customers that cal 2 
will average 3.50.  so either the v/x and x/z spreads come in or f/g g/h h/j 
blow out.  After this winter, who in there right mind wants to buy f/g or g/h 
again.  my thought is that the primary juice will be h/j but v/x and x/z will 
be under some pressure.  i'm a seller at 9 and buyer at 5-6.  Not much in it 
either way though.  




slafontaine@globalp.com on 01/31/2001 04:47:22 PM
To: John.Arnold@enron.com
cc:  
Subject: Re: v/x



you got me wrong-i wanna sell oct buy nov forward. look-two scenarios med 
longer
term. we inject like mad early summer-economy stays crappy the frot of the 
curve
gets slaughtered.-oct/nov goes to 3 cts sometime between now and end sep
   scenario 2-they dont enject what they want-oct /nov wil stay tite between 
say
3-and 10 cts like this year but man after this winter they will panic at some
point and buy the hell out of the winter strip and blow out oct /nov to 30 cts
cuz they panic. to me if that one was to ever backwardate it was this 
summer-low
low stx and injections and they still blew out cuz they panicked about 
winter-as
we see this winter now for good reason..?? capeche? i thinkit a win win

 you still in the damn mar/apr-i only sold a little prenumber-cant beleive how
this got killed after-what changed?? from 1:30 to 2:05




John.Arnold@enron.com on 01/31/2001 05:41:45 PM

To:   Steve LaFontaine/GlobalCo@GlobalCo
cc:
Fax to:
Subject:  Re: v/x





quit pressuring them    i want to sell some too.  actually sold a few at 9
on the close




slafontaine@globalp.com on 01/31/2001 12:40:07 PM

To:   John.Arnold@enron.com
cc:
Subject:  Re: v/x



i hate hate that sprd-at 8 cts i think its such a good bearsprd-hope it
keeps
coming in. ill tell you why later











"
0,"RE: word file as promised Bob,

The application for the variance states that I applied for a permit on October 29th and was rejected.  Do the discussions with the building inspector constitute denial.

Phillip

 -----Original Message-----
From: 	""Robert W. Huntley, CFP"" <wise.counsel@lpl.com>@ENRON  
Sent:	Monday, November 12, 2001 11:45 AM
To:	Allen, Phillip K.
Subject:	word file as promised


 
 - Allen 8855 Merlin lttr.doc << File: Allen 8855 Merlin lttr.doc >> "
0,"Re: Approval for Plasma Screens Bob,

 Activate Plan B.  No money from John.  

 Wish I had better news.

Phillip"
0,"Re: Following are the working transactions in the Central Region/Gas that include 
utility/producer outsourcing:

3rd Quarter

Peoples Energy Production Company
PEPC is a wholly owned subsidiary of Peoples Energy/Chicago.   Transaction 
consists of back-office, risk management and production management for their 
Production company.  Currently performing due diligence and will be making 
proposal (in conjunction with Jean Mrha's group).  Total volume of 30,000 
MMbtu/d oil/gas equivalent for 3 years.   50% probability for closure.

4th Quarter

MGU-Michigan Gas Utilities
MGU is wholly owned subsidiary of Utilicorp.  Transaction is a complete 
outsourcing for the utility (28 BCF/year) for a term of 3 years beginning 
October 2001.  MGU will choose a singular counter-party to proceed to 
structure/negotiations in the next few weeks.  We have received very positive 
feedback from MGU and place our success rate at > 50%.  Original transaction 
priced as Michigan Index trade, but effort was to determine their choice 
counterparty.  Initial indications are that the final structure will consist 
of a basket of index Daily/FOM and fixed price.  Russell Murrell and I have 
been working closely with the decision makers at MGU to ensure success.

SEMCO (Project Pluto)
Utility based in Port Huron, Michigan with sales load of approximately 37 
BCF/year.  Portfolio currently outsourced to TransCanada (4/1/1999-3/31/2002) 
and has been extremely beneficial to SEMCO.  TransCanada (See Gas Daily 
4/30/01) currently holds all fixed priced risk for load following and 
management at around $3.60 and SEMCO was the only Michigan utility who 
effectively managed the arrangements the Michigan utilities negotiated with 
their commission.  Bids are due in August and a counterparty will be chosen 
3rd/4th quarter 2001 for a 3 year transaction commencing 4/1/2002.   Visited 
their office with Sylvia Pollan on 4/11 and our risk is removing the 
incumbent, TransCanada.   SEMCO will be proposing a fixed price structure to 
Michigan commission.

On MGU and SEMCO, the Michigan commission will play a significant role in 
dictating final structures.  If Enron is not successful, these utilities will 
be managed by other 3rd parties and we will keep you abreast of structure 
outcomes.

Thanx,
Laura

 




	John J Lavorato/ENRON@enronXgate
	04/25/2001 05:48 PM
		 
		 To: Jean Mrha/ENRON@enronXgate, Barry Tycholiz/NA/Enron@ENRON, Frank W 
Vickers/NA/Enron@Enron, Laura Luce/Corp/Enron@Enron
		 cc: John Arnold/HOU/ECT@ECT
		 Subject: 

John Aronld was curious about the outsourcing deals we were pursuing.  Could 
you please update him on the deals we are getting close on.

John
"
0," Questions about 12/29 rentroll:

 There were two deposits that were not labeled.  One for $150 and the other 
for $75.  Which apartments?  20a or #13?

 Utility overages for #26 and #44?  Where did you get these amounts?  For 
what periods?

 
What is going on with #42.   Do not evict this tenant for being unclean!!!  
That will just create an apartment that we will have to spend a lot of money 
and time remodeling.  I would rather try and deal with this tenant by first 
asking them to clean their apartment and fixing anything that is wrong like 
leaky pipes.  If that doesn't work, we should tell them we will clean the 
apartment and charge them for the labor.  Then we will perform monthly 
inspections to ensure they are not damaging the property.  This tenant has 
been here since September 1998, I don't want to run them off.

I check with the bank and I did not see that a deposit was made on Tuesday so 
I couldn't check the total from the rentroll against the bank.  Is this 
right?  Has the deposit been made yet?


 A rentroll for Jan 5th will follow shortly.

Phillip"
0,"Re: balance on truck/loan Mary,

If we add both balances together the total is $1,140.  I can spread it over 6 
or 12 months.  6 month payout would be $190/month.  
12 month payout would be $95/month.  Your choice.  I would like it if you 
could work 5/hrs each Friday for another month or so.  Does $10/hr sound 
fair?  We can apply it to the loan.

Phillip"
0,"Re: Thursday meeting how about 6:00 for drinks





""Mark Sagel"" <msagel@home.com> on 10/17/2000 04:34:56 PM
To: ""John Arnold"" <jarnold@enron.com>
cc:  
Subject: Thursday meeting



Hey John:
?
When you have a chance, let me know what time works for us to  get together 
Thursday.? Thanks,
?
Mark Sagel
Psytech Analytics

"
0,"10 Comdex products you need to see (and can) 

_____________________DAVID COURSEY_____________________

10 COMDEX PRODUCTS YOU NEED TO SEE (AND CAN)

    I couldn't possibly do justice to all the things
         I saw at Comdex in the 600 words that make up
         my column. But since pictures are worth a thousand
         words--and video even more--I'm still able
         to give you a good glimpse of 10 products that
         are well worth watching.

http://cgi.zdnet.com/slink?/adeskb/adt1116/2825067:8593142


#


_____________________NEWS ANALYSIS_____________________

Sylvia Carr

    AN XBOX IS BORN...LINUX PDAS COMING SOON...BIDDING FOR VINO...

    It ain't over 'til it's over. Most Comdex-goers
    have packed up their laptops and stumbled
    for the first plane out of town, but the
    news keeps pouring forth from Vegas.
    At the top of the list: Microsoft's Xbox
    launch, handhelds for the open-source
    crowd, and eBay's second dip into the
    sauce.

http://cgi.zdnet.com/slink?/adeskb/adt1116/2825053:8593142

   A NOTE FROM PAT: THE TORCH HAS BEEN PASSED!

http://cgi.zdnet.com/slink?/adeskb/adt1116/2825002:8593142




_____________________EXPERT ADVICE_____________________


John Morris and Josh Taylor

  TALES FROM THE COMDEX CIRCUS: WHAT MADE THIS YEAR
  UNIQUE

   Robots, MP3 teddy bears, oxygen bars. What
         do these things have in common? They were all
         sprucing up the Comdex show floor. Josh and
         John give an illustrated tour of the stuff
         you had to be there to believe.


http://cgi.zdnet.com/slink?/adeskb/adt1116/2824925:8593142


			> > > > >


C.C. Holland

  MEET THE BEST WEB SEARCH SITE YOU'VE NEVER HEARD
  OF

   Looking for something online? Your favorite
         search sites are probably just a click away.
         But what if you found one that was faster, fresher,
         and got better results? C.C. has unearthed
         such a gem--and she'll share it with you.


http://cgi.zdnet.com/slink?/adeskb/adt1116/2825044:8593142


			> > > > >


Preston Gralla

  CAN'T WAIT? HOW TO CELEBRATE THANKSGIVING EARLY--ON
  YOUR PC

   You can smell the turkey, stuffing, mashed
         potatoes, and gravy--but you still have to
         wait a week before the festivities begin.
         Or do you? Preston will get you in the holiday
         mood early with these three Turkey Day downloads.



http://cgi.zdnet.com/slink?/adeskb/adt1116/2824897:8593142


			> > > > >


_____________________CRUCIAL CLICKS_____________________
Make sure you see these features on ZDNet today!

CHECK OUT ZDNET'S COMDEX 2001 SPECIAL REPORT
http://chkpt.zdnet.com/chkpt/adeskclicks/http://comdex.zdnet.com

DON'T MISS ZDNET'S HOLIDAY GIFT GUIDE
http://chkpt.zdnet.com/chkpt/adeskclicks/http://www.zdnet.com/special/holiday2001/index.html

COMPANIES FIGHT OVER FASTER WIRELESS
http://www.zdnet.com/special/stories/report/0,13518,5099629,00.html




******************ELSEWHERE ON ZDNET!******************

COMDEX Fall: What will be the major trends?
http://cgi.zdnet.com/slink?161951

Find a new tech job today in our Career Center.
http://cgi.zdnet.com/slink?161952

""You can sell anything online"" and other e-tailing myths.
http://cgi.zdnet.com/slink?161953

Create and launch your own professional-looking Web site!
http://cgi.zdnet.com/slink?161954

Get great wireless gifts in our Holiday Gift Guide.
http://cgi.zdnet.com/slink?161955

***********************************************************




AnchorDesk comes to you free of charge as a
service of ZDNet. On its companion Web site,
AnchorDesk includes full details on the stories
you see above, plus late-breaking news, links
to in-depth information, and much more. Visit:
http://www.anchordesk.com

To subscribe, unsubscribe, or make changes to your subscription,
please go to:
 http://cgi.zdnet.com/slink?130228

We are sending this news alert to the address:
pallen@ENRON.COM
Please make sure to provide this address in
all your e-mail messages to us.  Thanks!

Copyright ? 2001 ZD Inc. ZDNet is a registered
service mark of ZD Inc. ZDNet Logo is a service
mark of ZD Inc.


 ###"
0," George,

 The San Marcos project is sounding very attractive.  I have one other 
investor in addition to Keith that has interest.  Some additional background 
information on Larry and yourself would be helpful.

 Background Questions:
 
 Please provide a brief personal history of the two principals involved in 
Creekside.

 Please list projects completed during the last 5 years.  Include the project 
description, investors, business entity, 

 Please provide the names and numbers of prior investors.

 Please provide the names and numbers of several subcontractors used on 
recent projects.


 With regard to the proposed investment structure, I would suggest a couple 
of changes to better align the risk/reward profile between Creekside and the 
investors. 


 Preferable Investment Structure:

 Developers guarantee note, not investors.

 Preferred rate of return (10%) must be achieved before any profit sharing.

 Builder assumes some risk for cost overruns.

         Since this project appears so promising, it seems like we should 
tackle these issues now.  These questions are not intended to be offensive in 
any way.  It is my desire to build a successful project with Creekside that 
leads to future opportunities.  I  am happy to provide you with any 
information that you need to evaluate myself or Keith as a business partner.

Sincerely,

Phillip Allen

 
"
0,"FW: charts 



This file contains graphs illustrating volumes by tenor by product type on a quarterly basis since Q499.  For example, daily volume for Natural Gas Financial Swaps during this quarter has been  25 BCF(25,000 contracts) for 1 month trades, 20 BCF (20,000 contracts) for greater than 1 month trades, and 50 BCF (5,000 contracts) for less than 1 month trades.  

Please call with questions.

Phillip Allen
713-853-7041

 -----Original Message-----
From: 	Webb, Jay  
Sent:	Sunday, December 02, 2001 6:19 PM
To:	Allen, Phillip K.
Subject:	charts

 "
0,"Ho-ho-how to buy a computer for Christmas 

_____________________DAVID COURSEY_____________________

HO-HO-HOW TO BUY A COMPUTER FOR CHRISTMAS

    It's that time of year again! If you're considering
         buying yourself a spiffy new PC (maybe spiced
         up with a broadband Internet connection?)
         or are looking to bestow technological riches
         on someone else this season, don't miss this
         great advice from Santa David.

http://cgi.zdnet.com/slink?/adeskb/adt1126/2826742:8593142


#


_____________________NEWS ANALYSIS_____________________

Sylvia Carr

    SONY ON DVD FENCE... NEW LOOK FOR LINUX... MS SERVERS
ATTACKED...

    The battle over which DVD format will
    become the industry standard wages
    on. Sony's weighed in on which one it
    prefers, but its stance is hardly decisive.
    Also, a new graphical interface for
    Linux and other Unix-like OS's has arrived,
    and a worm is wreaking havoc on Microsoft
    SQL servers.

http://cgi.zdnet.com/slink?/adeskb/adt1126/2827001:8593142





_____________________EXPERT ADVICE_____________________


Lee Schlesinger

  WHY A 'PATCHWORK' APPROACH TO SECURITY IS RIGHT
  FOR YOUR BIZ

   If you're concerned about keeping your network
         safe from hackers, crackers, and worms, there's
         an easy way to do it: stay up to date with patches.
         But most organizations don't have a patchwork
         plan. Lee Schlesinger explains why that's
         important--and shows you how to take the right
         approach.


http://cgi.zdnet.com/slink?/adeskb/adt1126/2826693:8593142


			> > > > >


Larry Dignan

  WHY CELL PHONE GIANT NOKIA'S GOING GADGET-HAPPY

   It's not the greatest time to be a wireless
         company. Nokia's response? Go all out with
         a slew of new gadget phones. Larry looks at
         Nokia's attempt to convince you to swap your
         old phone for a jazzier one.


http://cgi.zdnet.com/slink?/adeskb/adt1126/2826669:8593142


			> > > > >


Preston Gralla

  STEAL A DEAL! GET SWEET SAVINGS WITH 3 FREE SHOPPING
  TOOLS

   The holiday gift-buying rush is on! This year,
         don't be caught in crowds at the mall. Shop
         online instead. Preston finds 3 free shopping
         companions that make sure you get the best
         price on all your online purchases.


http://cgi.zdnet.com/slink?/adeskb/adt1126/2826649:8593142


			> > > > >


_____________________CRUCIAL CLICKS_____________________
Make sure you see these features on ZDNet today!

DON'T MISS ZDNET'S HOLIDAY GIFT GUIDE
http://chkpt.zdnet.com/chkpt/adeskclicks/http://www.zdnet.com/special/holiday2001/index.html

CHECK OUT THIS COOLER THAN COOL DIGITAL CAMERA
http://www.zdnet.com/supercenter/stories/overview/0,12069,540146,00.html


MIDDLEWARE FRONT AND CENTER IN DOJ SETTLEMENT
http://www.zdnet.com/techupdate/stories/main/0,14179,2825333,00.html




******************ELSEWHERE ON ZDNET!******************

Check out the season's best tech gear in our Holiday Gift Guide!
http://cgi.zdnet.com/slink?164489

Get the latest enterprise application news, reviews and analysis.
http://cgi.zdnet.com/slink?164490

Browse this week's top 50 tech products at ZDNet Shopper.
http://cgi.zdnet.com/slink?164491

PCs, notebooks, PDAs, and more -- find perfect gifts for everyone.
http://cgi.zdnet.com/slink?164492

Does your career need a jumpstart? View over 90,000 job listings.
http://cgi.zdnet.com/slink?164493

***********************************************************




AnchorDesk comes to you free of charge as a
service of ZDNet. On its companion Web site,
AnchorDesk includes full details on the stories
you see above, plus late-breaking news, links
to in-depth information, and much more. Visit:
http://www.anchordesk.com

To subscribe, unsubscribe, or make changes to your subscription,
please go to:
 http://cgi.zdnet.com/slink?130228

We are sending this news alert to the address:
pallen@ENRON.COM
Please make sure to provide this address in
all your e-mail messages to us.  Thanks!

Copyright ? 2001 ZD Inc. ZDNet is a registered
service mark of ZD Inc. ZDNet Logo is a service
mark of ZD Inc.


 ###"
0,"Re: missing a couple jumbos? thanks, i'll check it out




Fletcher Sturm <trademup@yahoo.com> on 03/28/2001 08:41:40 PM
To: john.arnold@enron.com
cc:  
Subject: missing a couple jumbos?




johnny,

my new deal p/l from yesterday (tue) looked a little on the high side,?so i 
asked my?guy to double check my deals.? he checked them today and said they 
all checked out.? but, i re-checked?my new gas deals and saw that you filled 
me on 100 n-q at 4.32 instead of 5.32.? i'll have my boy fix it so it'll show 
up tomorrow (thur).? $2 jumbos from me to you!

fletch

p.s.? thanks for all your help with our gas business.?it gives us a 
tremendous advantage against our rivals. you're the king even if you don't 
notice a $2 million error on one trade.



Do You Yahoo!?
Yahoo! Mail Personal Address -  Get email at your own domain with Yahoo! Mail.

"
0,"FW: Chase Backtest 

 -----Original Message-----
From: 	Hayden, Frank  
Sent:	Monday, December 17, 2001 4:54 PM
To:	Allen, Phillip K.
Cc:	Gossett, Jeffrey C.; White, Stacey W.
Subject:	FW: Chase Backtest

Attached is the file I'm proposing to send to Chase with suggested wording.  To eliminate ""Chase""  from using data to ""back-in"" to pnl, we deleted all up days, and forwarded out corrected data, per files received from Jeff and Stacey.

Please review and provide feedback.  Additionally, if you are comfortable with data, please authorize its release.

Thanks
Frank


 


""Steve

Following on from our discussion concerning the back testing data, we have re-checked the underlying data with our middle office. There were some errors in your file which we have now corrected, and for clarity, included losses in the backtest file, since these are what we consider in the backtest process. 

I trust this helps - let us know if you need anything further

Regards""
"
0,"Re: Guest That is fine...Just make sure you ensure the confidentiality of the floor is 
not compromised.  Do not let him see any EOL entry screens.
Thanks,
John




David P Dupre
08/02/2000 02:09 PM
To: John Arnold/HOU/ECT@ECT
cc:  
Subject: Guest

I have a friend at Prudential Securities who is interested in visiting the 
trading floors this week.

He is in my capacity (back office) at Pru.

Please let me know,

Thanks
David
3-3528 
Steno: 275

"
0,"New Active X for EOL Website In case I did not find each of you personally, please be aware that as in the past with new Active X releases you will each be receiving the new version first. Each of you will have a new version of the website this evening, Friday November 16th. 

You should not notice any changes, but if you do experience any problems please call me. 

Thank you,

Lindsay

Lindsay Renaud
EnronOnline
Desk (713) 345-3703
Cell  (713) 628-0048
"
0,"Confirmation for Order #3253472 Hope you are doing well!

---------------------- Forwarded by Jennifer N Stewart/NA/Enron on 12/15/2000 
08:33 AM ---------------------------

12/13/2000 01:03 PM
Janet Warri
Janet Warri
Janet Warri
12/13/2000 01:03 PM
12/13/2000 01:03 PM
To: Jennifer N Stewart/NA/Enron@Enron
cc:  

Subject: Confirmation for Order #3253472

Hi there,

Here are your anytime conf. call set-up numbers.

Remember, you as the Host /Moderator should retain the Moderator's Code which 
is 1998190.

Janet Warri
Global Strategic Sourcing - Enron Corp.
Ph. (713) 345-6531
E-mail Janet.Warri@enron.com
----- Forwarded by Janet Warri/NA/Enron on 12/13/2000 12:49 PM -----

	Reservations Department <emailresv@meetme.net>
	12/07/2000 09:52 AM
		 
		 To: janet.warri@enron.com
		 cc: 
		 Subject: Confirmation for Order #3253472

***  ENRON Corporation Confirmation for Order #3253472  ***
(This call is available 24 hours a day, 7 days a week)


Customer: Enron Global Strategic Sourcing
Host: Jennifer Medcalf

The Host (or Moderator) will dial in on 1 (888) 689-5736, enter the
Passcode 6945190, and then enter the Moderator Code 1998190. 

Important: The call will not start until the Host joins the conference with 
the Moderator Code.

20 Participants will be dialing in on 1 (888) 689-5736 and using
Passcode 6945190.

NOTE:  Participants will be given 3 attempts to enter the correct Passcode.
In the event of 3 unsuccessful attempts, the Participant will be prompted to
contact the Host for correct dialing instructions.

Alternate Dial-In: 
International participants should dial: 1 (847) 944-7277

Moderator Conference Touch-Tone Commands:
1.  Press *0  to speak privately with an operator. (Host and Participants)
2.  Press 00  to request an operator to join the conference.  (Host and 
Participants)
3.  Press *5  to mute all lines except the Moderator.  (Host only)
4.  Press #5  to unmute all lines.  (Host only) 
5.  Press *6  to mute your line.  (Host and Participants)
6.  Press #6  to unmute your line.  (Host and Participants)
7.  Press *7  to lock the conference.  (Host only)
8.  Press #7  to unlock the conference.  (Host only)
9.  Press *8  to hear the number of participants in the conference.  (Host 
and Participants)
10.Press **  to play a list of available commands.  (Host and Participants)

------------------------------------------------------------------------------
Jennifer Medcalf
1 (713) 345-6531
------------------------------------------------------------------------------
--

Please note that for security reasons, your passcode number is now
different than your confirmation number.


If there are any questions, comments, or changes regarding this or any other
conference call please call us at 1 (800) 766-1863 or FAX at 1 (847) 619-6111.
Please refer to confirmation #3253472.  Thank You!



This Email Confirmation was sent at 12/07/00 09:51


"
0,"RE: simulation environment Jay,

My message was confusing.  I needed one more id that has access to all products.  It is for the use of someone on the West Desk.  I do not need an ID that can only trade the West region.  If possible, please modify simtrader7.

Thank you,
Phillip

 -----Original Message-----
From: 	Webb, Jay  
Sent:	Tuesday, July 17, 2001 7:06 AM
To:	Allen, Phillip K.
Subject:	RE: simulation environment

Hi Phillip,

simtrader7 has access to all US gas (physical and financial) and all West power.  Gas access is not regionalized, so I can't give the account access to just West gas.  Let me know if this isn't what you want.

Thanks!
 --jay

 -----Original Message-----
From: 	Allen, Phillip K.  
Sent:	Tuesday, July 17, 2001 7:37 AM
To:	Webb, Jay
Subject:	RE: simulation environment

Jay,

Can you set up one more simulated account with access to all products for the west desk.

Thank you,
Phillip Allen

 -----Original Message-----
From: 	Webb, Jay  
Sent:	Monday, July 16, 2001 4:58 PM
To:	Shively, Hunter S.
Cc:	Allen, Phillip K.
Subject:	simulation environment


Hunter,

The simulation url is https://simweb0.eolsim.com

Your accounts are:
	access to all:		simtrader1
	access to us gas only:	simtrader3, simtrader4

Phillip's accounts are:
	access to all:		simtrader2
	access to us gas only:	simtrader5, simtrader6

In each case, the password is the same as the username.

Let me know if you have any questions.

Thanks!

--jay
	"
